customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,phone_service,num_premium_services,monthly_charges,total_charges,payment_method,paperless_billing,clv,treatment,propensity_score,churn_binary,revenue_at_risk,tenure_bucket,uplift_score,mu_0_control,mu_1_treatment,quadrant,value_at_risk
CUST-03390,Male,0,Yes,Yes,12,Month-to-month,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Yes,0,94.32,1230.65,Credit card (automatic),No,1301.81,1,0.8575,1,1131.84,0-12 months,-0.12201060775366335,0.417675522178069,0.5396861299317324,Sleeping Dog,-158.83
CUST-01031,Male,0,Yes,No,29,Two year,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Yes,3,37.28,1131.5,Mailed check,No,1301.28,0,0.0015,0,0.0,25-48 months,-0.1437951549718172,0.06998473620523432,0.2137798911770515,Sleeping Dog,-187.12
CUST-01643,Male,0,Yes,No,31,Month-to-month,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Yes,3,70.5,2069.99,Electronic check,Yes,1301.21,1,0.4213,0,0.0,25-48 months,0.11578062719877288,0.3412462414322781,0.22546561423350522,Persuadable,150.65
CUST-02031,Female,0,Yes,No,26,Month-to-month,DSL,No,No internet service,No internet service,No,No,No internet service,Yes,0,92.23,2520.23,Electronic check,No,1301.16,1,0.7159,0,0.0,25-48 months,0.15518559425620496,0.3942852337993418,0.23909963954313687,Persuadable,201.92
CUST-00173,Female,1,No,No,8,One year,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Yes,3,56.33,410.43,Bank transfer (automatic),Yes,1300.51,0,0.1513,0,0.0,0-12 months,0.1574208251685903,0.3050891670123434,0.1476683418437531,Persuadable,204.73
CUST-00617,Male,0,Yes,No,10,Month-to-month,DSL,No,Yes,No,Yes,Yes,Yes,Yes,4,98.9,1046.6,Electronic check,Yes,1300.46,1,0.8951,0,0.0,0-12 months,0.05274201197793554,0.45065315531159034,0.3979111433336548,Persuadable,68.59
CUST-05006,Male,0,Yes,No,47,Month-to-month,No,No,No,No,Yes,No internet service,Yes,Yes,2,86.17,4144.11,Electronic check,Yes,1300.06,1,0.3128,1,1034.04,25-48 months,-0.07126355754051095,0.42961167354574104,0.500875231086252,Sleeping Dog,-92.65
CUST-03901,Male,0,Yes,No,15,Month-to-month,DSL,No,No,No internet service,No,No,No,Yes,0,103.87,1593.11,Mailed check,Yes,1300.03,1,0.8779,0,0.0,13-24 months,-0.0972572060379584,0.25657528867483853,0.35383249471279693,Sleeping Dog,-126.44
CUST-01053,Male,0,No,No,51,Month-to-month,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Yes,3,66.41,3183.86,Mailed check,Yes,1299.43,0,0.1082,0,0.0,49+ months,-0.09093626587604892,0.27636220402738215,0.36729846990343107,Sleeping Dog,-118.17
CUST-01679,Male,0,Yes,Yes,37,Month-to-month,No,No,No,No,No,Yes,Yes,Yes,2,89.38,3078.27,Electronic check,Yes,1299.4,0,0.4595,0,0.0,25-48 months,0.02282805893855605,0.37030842517208745,0.3474803662335314,Persuadable,29.66
CUST-00175,Male,0,Yes,No,6,Two year,DSL,No internet service,No,Yes,No,No,No,Yes,1,46.76,306.76,Mailed check,No,1299.38,0,0.0137,0,0.0,0-12 months,-0.06772399038136806,0.1073832337172142,0.17510722409858226,Sleeping Dog,-88.0
CUST-04974,Male,0,Yes,No,9,Two year,DSL,No internet service,No,No,No,No,No internet service,Yes,0,44.58,412.09,Credit card (automatic),No,1298.98,0,0.0105,0,0.0,0-12 months,-0.026775097008591042,0.13377430633401732,0.16054940334260837,Sleeping Dog,-34.78
CUST-06553,Female,0,Yes,No,1,One year,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Yes,3,79.18,78.96,Mailed check,Yes,1298.01,1,0.3813,0,0.0,0-12 months,0.006352756718037034,0.2942748980956632,0.2879221413776262,Lost Cause,8.25
CUST-01236,Female,0,No,No,63,Month-to-month,DSL,No,Yes,No internet service,No,No internet service,No,Yes,1,70.2,4123.73,Credit card (automatic),Yes,1297.81,0,0.0615,1,842.4,49+ months,-0.10446313815092578,0.3488858067436473,0.45334894489457306,Sleeping Dog,-135.57
CUST-03002,Female,1,No,Yes,9,One year,No,No internet service,Yes,No internet service,Yes,Yes,No,Yes,3,59.1,572.72,Mailed check,No,1297.31,0,0.1332,0,0.0,0-12 months,-0.023196585804190983,0.15347608771574137,0.17667267351993235,Sleeping Dog,-30.09
CUST-02966,Female,0,Yes,Yes,41,One year,Fiber optic,No,No internet service,No,No,Yes,No,Yes,1,54.16,2140.96,Electronic check,Yes,1297.07,0,0.0129,1,649.92,25-48 months,-0.1237376073008411,0.12656623441412906,0.25030384171497017,Sleeping Dog,-160.5
CUST-06929,Female,0,No,No,32,One year,No,No,Yes,No,No,Yes,No,Yes,2,54.05,1766.43,Bank transfer (automatic),No,1296.93,0,0.0255,1,648.6,25-48 months,-0.08994756495070355,0.13476232269698543,0.22470988764768898,Sleeping Dog,-116.66
CUST-06137,Female,0,No,No,72,Month-to-month,DSL,No,No internet service,No,No internet service,No,No,Yes,0,63.16,4946.13,Electronic check,No,1296.76,0,0.0283,0,0.0,49+ months,0.04601564742604558,0.441170160689289,0.3951545132632434,Persuadable,59.67
CUST-06040,Female,0,Yes,Yes,28,One year,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Yes,3,47.24,1427.54,Credit card (automatic),No,1296.72,0,0.0301,0,0.0,25-48 months,0.04529761082093832,0.12333934596453905,0.07804173514360073,Sure Thing,58.74
CUST-04470,Male,0,No,No,72,Month-to-month,Fiber optic,No,Yes,No internet service,No,No,Yes,Yes,2,63.83,5021.58,Bank transfer (automatic),No,1296.67,0,0.0295,1,765.96,49+ months,-0.03415343158535533,0.5152041684933617,0.549357600078717,Sleeping Dog,-44.29
CUST-02938,Male,0,No,Yes,72,One year,DSL,No,Yes,No,Yes,Yes,No,No,3,45.43,3275.35,Mailed check,Yes,1296.53,0,0.0007,0,0.0,49+ months,-0.09592817614656049,0.06812179434794269,0.16404997049450318,Sleeping Dog,-124.37
CUST-06986,Female,0,No,No,17,Month-to-month,Fiber optic,No,No internet service,No,No,No internet service,Yes,Yes,1,79.32,1262.47,Mailed check,Yes,1296.02,0,0.6999,0,0.0,13-24 months,-0.09820139956425006,0.32241941299807875,0.4206208125623288,Sleeping Dog,-127.27
CUST-01594,Male,0,No,No,41,Month-to-month,Fiber optic,No,No internet service,No,No internet service,No,Yes,Yes,1,77.77,3328.37,Mailed check,Yes,1296.0,1,0.3149,1,933.24,25-48 months,-0.08567423839778576,0.3595372958557785,0.44521153425356425,Sleeping Dog,-111.03
CUST-05174,Male,1,Yes,No,18,One year,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,No,1,63.96,1101.9,Electronic check,No,1295.85,0,0.1032,1,767.52,13-24 months,0.07542375189394279,0.16853512937999188,0.09311137748604909,Sure Thing,97.74
CUST-04553,Female,0,Yes,No,69,Month-to-month,No,No,No,No,No internet service,No internet service,Yes,No,1,67.91,5038.87,Mailed check,Yes,1295.26,0,0.042,0,0.0,49+ months,-0.054170170821723485,0.2627410446851374,0.3169112155068609,Sleeping Dog,-70.16
CUST-01168,Male,0,No,No,1,One year,No,No internet service,No,No,Yes,No,Yes,Yes,2,71.83,65.11,Credit card (automatic),No,1295.11,0,0.3136,0,0.0,0-12 months,-0.2450153473342971,0.14178593896707695,0.38680128630137406,Sleeping Dog,-317.32
CUST-02477,Female,0,Yes,Yes,50,Month-to-month,DSL,No,No,No internet service,Yes,No internet service,No internet service,Yes,1,75.69,3487.74,Electronic check,Yes,1294.6,0,0.175,1,908.28,49+ months,0.16395107277655707,0.44545121959704775,0.2815001468204907,Persuadable,212.25
CUST-03129,Female,0,Yes,No,58,Month-to-month,DSL,No,No,Yes,No internet service,No internet service,Yes,Yes,2,66.65,3866.85,Bank transfer (automatic),Yes,1294.51,0,0.0877,1,799.8,49+ months,0.005950153812703973,0.3678277887577572,0.3618776349450532,Lost Cause,7.7
CUST-00876,Male,0,No,No,40,Month-to-month,Fiber optic,No,No,Yes,No,No internet service,No,Yes,1,66.93,2581.59,Electronic check,Yes,1294.42,0,0.2269,0,0.0,25-48 months,-0.03700056561104248,0.33542162060887454,0.372422186219917,Sleeping Dog,-47.89
CUST-02106,Male,0,No,No,62,Month-to-month,DSL,No internet service,Yes,Yes,Yes,No,No,Yes,3,76.1,5140.33,Electronic check,Yes,1293.89,1,0.1063,0,0.0,49+ months,0.0865987745865861,0.39408445250810825,0.30748567792152215,Persuadable,112.05
CUST-02985,Male,0,Yes,No,72,One year,No,No internet service,No,Yes,No,No,Yes,Yes,2,49.3,3292.53,Credit card (automatic),Yes,1293.42,0,0.0009,0,0.0,49+ months,-0.08050879016679963,0.05372831822537764,0.13423710839217726,Sleeping Dog,-104.13
CUST-05763,Male,0,Yes,No,6,Month-to-month,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Yes,3,98.84,569.82,Credit card (automatic),Yes,1293.19,1,0.9114,0,0.0,0-12 months,0.008150492656824881,0.5131807247773448,0.5050302321205199,Lost Cause,10.54
CUST-03125,Female,1,No,Yes,29,Month-to-month,Fiber optic,No,Yes,No,No,No,No internet service,Yes,1,83.15,2426.16,Credit card (automatic),No,1293.08,1,0.5389,0,0.0,25-48 months,0.15965392766917635,0.4658639735335493,0.30621004586437295,Persuadable,206.45
CUST-01734,Male,0,No,No,4,Month-to-month,Fiber optic,No,No internet service,No internet service,No,No,Yes,No,1,118.0,511.7,Bank transfer (automatic),Yes,1293.04,1,0.9525,1,1416.0,0-12 months,-0.3579070903257414,0.26561552091530194,0.6235226112410434,Sleeping Dog,-462.79
CUST-01088,Female,1,No,No,72,One year,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,3,43.79,2880.43,Credit card (automatic),Yes,1292.94,0,0.0006,0,0.0,49+ months,-0.03149429782414437,0.07783743850323178,0.10933173632737615,Sleeping Dog,-40.72
CUST-06976,Female,1,No,No,44,Month-to-month,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Yes,2,81.92,3628.61,Bank transfer (automatic),No,1292.87,0,0.3055,0,0.0,25-48 months,-0.24998381586660978,0.3142080640577629,0.5641918799243727,Sleeping Dog,-323.2
CUST-00580,Female,0,No,No,19,One year,Fiber optic,No,No,No,No internet service,No internet service,Yes,No,1,50.71,914.4,Electronic check,No,1292.54,0,0.0582,0,0.0,13-24 months,-0.10254252733380145,0.10166501063835062,0.20420753797215208,Sleeping Dog,-132.54
CUST-04444,Male,0,No,No,16,Month-to-month,DSL,No,No internet service,Yes,Yes,Yes,Yes,Yes,4,87.98,1429.91,Credit card (automatic),Yes,1291.95,1,0.7936,1,1055.76,13-24 months,-0.03793474195596208,0.2803738039137637,0.3183085458697258,Sleeping Dog,-49.01
CUST-04385,Male,0,Yes,No,26,Month-to-month,No,No internet service,No,Yes,No,No internet service,Yes,Yes,2,84.87,2213.71,Mailed check,Yes,1291.92,1,0.6205,1,1018.44,25-48 months,0.025201467377441777,0.4945852208649858,0.469383753487544,Persuadable,32.56
CUST-05280,Female,0,No,Yes,72,One year,Fiber optic,No,No internet service,No,No internet service,Yes,No,Yes,1,45.51,3582.43,Electronic check,Yes,1291.52,0,0.0008,0,0.0,49+ months,-0.20784650532848126,0.09682485475953517,0.30467136008801643,Sleeping Dog,-268.44
CUST-02681,Female,0,Yes,Yes,57,Month-to-month,No,No,No internet service,No,No,No,Yes,Yes,1,76.02,4436.91,Credit card (automatic),No,1291.24,0,0.1221,0,0.0,49+ months,0.00042200269697906245,0.36875762436431647,0.3683356216673374,Lost Cause,0.54
CUST-06154,Female,0,No,No,6,Month-to-month,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,3,103.23,611.88,Electronic check,Yes,1291.21,1,0.9149,1,1238.76,0-12 months,-0.27438509878965917,0.3455517480487669,0.6199368468384261,Sleeping Dog,-354.29
CUST-04244,Male,0,No,No,17,Month-to-month,DSL,No,No,No,Yes,Yes,No,Yes,2,83.0,1343.48,Mailed check,No,1290.9,1,0.735,0,0.0,13-24 months,0.1663487291210403,0.3326775663550501,0.1663288372340098,Persuadable,214.74
CUST-06403,Female,0,No,Yes,66,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Yes,4,78.08,4811.7,Electronic check,Yes,1290.85,0,0.0643,0,0.0,49+ months,-0.2745567474463085,0.31781815861809876,0.5923749060644072,Sleeping Dog,-354.41
CUST-00172,Male,0,Yes,No,22,One year,DSL,No,Yes,Yes,Yes,No,Yes,Yes,4,57.29,1256.76,Electronic check,Yes,1290.48,1,0.0672,0,0.0,13-24 months,0.0019606754371842144,0.08673091753081046,0.08477024209362624,Lost Cause,2.53
CUST-05527,Female,0,Yes,No,2,Two year,No,No internet service,No internet service,No,No,Yes,No,Yes,1,44.99,98.3,Bank transfer (automatic),Yes,1290.27,1,0.0173,0,0.0,0-12 months,-0.07348091585266484,0.1534219612957226,0.22690287714838744,Sleeping Dog,-94.81
CUST-01320,Male,0,No,Yes,9,Month-to-month,No,Yes,No internet service,No,Yes,Yes,No internet service,Yes,3,98.73,841.01,Bank transfer (automatic),Yes,1290.19,1,0.879,0,0.0,0-12 months,-0.04583396468507156,0.4544152079584122,0.5002491726434838,Sleeping Dog,-59.13
CUST-04367,Female,0,Yes,No,18,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Yes,3,87.1,1557.43,Credit card (automatic),Yes,1289.57,0,0.7672,0,0.0,13-24 months,-0.10647405374828595,0.29950195447832734,0.4059760082266133,Sleeping Dog,-137.31
CUST-02345,Male,0,No,No,35,Month-to-month,DSL,No,No internet service,Yes,No,No internet service,No,Yes,1,68.78,2330.63,Electronic check,Yes,1289.09,0,0.3253,1,825.36,25-48 months,0.07670937668103245,0.31843574095405164,0.2417263642730192,Persuadable,98.89
CUST-00379,Male,0,No,No,10,Month-to-month,DSL,No,No,Yes,Yes,No internet service,No,Yes,2,95.19,922.82,Bank transfer (automatic),No,1288.98,0,0.8767,1,1142.28,0-12 months,0.12061027301600558,0.578727433102124,0.45811716008611847,Persuadable,155.46
CUST-04897,Male,1,No,No,11,Month-to-month,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Yes,3,85.12,916.82,Electronic check,No,1288.51,1,0.8164,0,0.0,0-12 months,-0.06378199673035065,0.1988556941403122,0.26263769087066285,Sleeping Dog,-82.18
CUST-00303,Female,0,No,Yes,32,Month-to-month,DSL,No,No,No,No,No,Yes,Yes,1,71.21,2168.04,Mailed check,No,1288.35,0,0.3735,0,0.0,25-48 months,-0.02613769680318484,0.25076435297385274,0.2769020497770376,Sleeping Dog,-33.67
CUST-04968,Female,1,No,Yes,72,Month-to-month,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,3,63.24,4756.32,Electronic check,No,1288.33,0,0.0231,0,0.0,49+ months,-0.13006564727145364,0.32246535646676483,0.4525310037382185,Sleeping Dog,-167.57
CUST-06530,Female,0,No,No,25,Month-to-month,DSL,No internet service,Yes,Yes,No,Yes,No,Yes,3,90.99,2250.12,Electronic check,Yes,1287.79,1,0.6966,0,0.0,25-48 months,0.09148788899950228,0.4813287525114632,0.3898408635119609,Persuadable,117.82
CUST-06268,Female,1,No,Yes,11,Month-to-month,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,No,0,86.55,869.91,Mailed check,No,1287.3,1,0.8002,1,1038.6,0-12 months,0.014134126076473685,0.4331751087932807,0.419040982716807,Persuadable,18.19
CUST-01074,Female,0,No,No,72,Month-to-month,No,No,No,No internet service,No,Yes,Yes,Yes,2,77.84,5623.23,Electronic check,No,1287.02,0,0.048,1,934.08,49+ months,-0.04329456853358965,0.33528560076599406,0.3785801692995837,Sleeping Dog,-55.72
CUST-03124,Female,0,No,Yes,42,Month-to-month,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Yes,3,78.79,3053.43,Mailed check,No,1287.0,0,0.2579,0,0.0,25-48 months,0.03975750629018565,0.270251657266207,0.23049415097602133,Persuadable,51.17
CUST-03070,Male,1,No,Yes,39,Month-to-month,Fiber optic,No,No,No,No internet service,No,No,Yes,0,69.8,2989.22,Electronic check,Yes,1286.72,0,0.2695,1,837.6,25-48 months,0.15389463384240187,0.5052780235675004,0.3513833897250985,Persuadable,198.02
CUST-06537,Female,0,No,Yes,70,Month-to-month,Fiber optic,No,No,No,Yes,No internet service,No internet service,Yes,1,66.58,4270.9,Bank transfer (automatic),No,1286.43,0,0.0282,0,0.0,49+ months,-0.09331492173021066,0.3763465324586029,0.46966145418881355,Sleeping Dog,-120.04
CUST-01910,Female,0,Yes,No,11,One year,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Yes,4,61.02,618.11,Electronic check,No,1286.42,0,0.1472,0,0.0,0-12 months,0.08815597492806987,0.24584053674009743,0.15768456181202756,Sure Thing,113.41
CUST-03575,Female,0,Yes,No,14,Month-to-month,DSL,Yes,No,No internet service,No,Yes,Yes,Yes,3,79.9,1032.91,Mailed check,No,1285.63,1,0.7653,0,0.0,13-24 months,0.27539900221335434,0.40359627659906744,0.12819727438571307,Persuadable,354.06
CUST-03156,Female,1,No,No,72,Month-to-month,DSL,No,No,Yes,Yes,Yes,No,Yes,3,78.88,5325.76,Bank transfer (automatic),No,1285.22,0,0.0498,1,946.56,49+ months,-0.06041862273778681,0.3569844074615763,0.4174030301993631,Sleeping Dog,-77.65
CUST-02135,Male,0,Yes,Yes,70,One year,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Yes,2,45.05,3441.41,Bank transfer (automatic),Yes,1285.12,0,0.001,0,0.0,49+ months,-0.1314076504140106,0.06208950237860667,0.19349715279261726,Sleeping Dog,-168.87
CUST-03903,Female,0,No,No,9,Month-to-month,No,No,No,No internet service,No,No internet service,No,Yes,0,93.69,865.22,Credit card (automatic),No,1285.03,1,0.8661,0,0.0,0-12 months,0.08031699019539362,0.6258337375961872,0.5455167474007936,Persuadable,103.21
CUST-04225,Male,0,No,No,41,Two year,DSL,No,No,No,No,Yes,No,Yes,1,36.18,1338.44,Credit card (automatic),Yes,1284.99,0,0.0005,0,0.0,25-48 months,-0.12236952227761627,0.04984602893225346,0.17221555120986973,Sleeping Dog,-157.24
CUST-06387,Female,0,Yes,No,43,Month-to-month,Fiber optic,No,Yes,Yes,No internet service,No,No,Yes,2,85.57,3427.56,Bank transfer (automatic),No,1284.86,1,0.3582,1,1026.84,25-48 months,-0.19937187761267527,0.392098029692206,0.5914699073048812,Sleeping Dog,-256.16
CUST-00720,Male,0,Yes,No,72,One year,Fiber optic,Yes,Yes,No internet service,No,No,No,No,2,51.24,3375.13,Mailed check,Yes,1284.75,0,0.001,0,0.0,49+ months,-0.23143415310447776,0.06479446924771856,0.2962286223521963,Sleeping Dog,-297.34
CUST-02034,Female,1,No,No,30,One year,DSL,No,No,No,No,Yes,No,Yes,1,50.01,1616.53,Mailed check,Yes,1284.71,0,0.0263,0,0.0,25-48 months,-0.1253952300785997,0.07421376313206211,0.19960899321066183,Sleeping Dog,-161.1
CUST-02761,Male,0,Yes,Yes,1,One year,DSL,Yes,No,No,No,Yes,No internet service,Yes,2,69.82,63.5,Bank transfer (automatic),Yes,1284.58,1,0.3355,0,0.0,0-12 months,-0.1712329717337226,0.2092312917648802,0.3804642634986028,Sleeping Dog,-219.96
CUST-01793,Female,0,Yes,Yes,36,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,Yes,3,77.72,3074.25,Bank transfer (automatic),Yes,1284.38,0,0.4388,0,0.0,25-48 months,0.1190589119274632,0.2905136323410821,0.17145472041361887,Persuadable,152.92
CUST-04890,Female,0,Yes,Yes,12,Month-to-month,No,No,No,No internet service,No,Yes,Yes,No,2,86.98,1012.01,Electronic check,Yes,1283.92,0,0.8093,1,1043.76,0-12 months,0.18177583123855828,0.4450716333981634,0.26329580215960513,Persuadable,233.39
CUST-03812,Female,0,No,No,8,One year,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Yes,3,64.05,485.88,Bank transfer (automatic),Yes,1283.36,0,0.1914,1,768.6,0-12 months,0.22945353119324177,0.3874032805699147,0.15794974937667292,Persuadable,294.47
CUST-06207,Female,0,Yes,Yes,13,One year,No,No,Yes,No,Yes,No internet service,No,Yes,2,67.0,826.67,Electronic check,Yes,1283.07,0,0.1419,0,0.0,13-24 months,-0.009409721199760038,0.10995148763726975,0.11936120883702979,Lost Cause,-12.07
CUST-02179,Male,0,No,Yes,23,Month-to-month,DSL,Yes,No internet service,Yes,No,Yes,No internet service,No,3,74.98,1703.97,Credit card (automatic),No,1282.77,1,0.5838,0,0.0,13-24 months,0.288616529611037,0.5281119600931287,0.23949543048209168,Persuadable,370.23
CUST-00217,Male,0,Yes,No,43,Month-to-month,No,Yes,Yes,Yes,No internet service,Yes,Yes,Yes,5,81.89,3358.32,Electronic check,No,1281.84,0,0.3076,0,0.0,25-48 months,-0.22499638190231042,0.32186340818488457,0.546859790087195,Sleeping Dog,-288.41
CUST-03400,Male,0,No,No,2,Two year,No,Yes,Yes,No internet service,No internet service,No,Yes,Yes,3,45.23,83.88,Credit card (automatic),Yes,1281.73,0,0.0158,0,0.0,0-12 months,-0.21877286635652904,0.05949225504838995,0.278265121404919,Sleeping Dog,-280.41
CUST-01912,Female,0,No,Yes,72,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Yes,3,60.51,4423.18,Electronic check,No,1281.59,0,0.0199,1,726.12,49+ months,-0.2164826243620907,0.3185938839802303,0.535076508342321,Sleeping Dog,-277.44
CUST-04929,Male,0,Yes,No,72,Month-to-month,DSL,No,Yes,No internet service,Yes,No internet service,No,Yes,2,62.64,4352.21,Mailed check,No,1281.52,0,0.0238,0,0.0,49+ months,0.13387234444042073,0.4411074771884253,0.30723513274800457,Persuadable,171.56
CUST-00003,Male,0,Yes,No,29,One year,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Yes,2,55.43,1473.79,Electronic check,No,1281.0,0,0.0341,1,665.16,25-48 months,-0.037675832966864276,0.14602484789740391,0.1837006808642682,Sleeping Dog,-48.26
CUST-05205,Male,0,Yes,No,15,Month-to-month,DSL,No,No,No internet service,Yes,No,No,Yes,1,96.54,1497.84,Bank transfer (automatic),Yes,1280.88,1,0.8585,0,0.0,13-24 months,0.03703010956605801,0.2620366970486302,0.22500658748257218,Sure Thing,47.43
CUST-00386,Female,0,No,No,10,One year,No,No internet service,No,Yes,No,Yes,No,Yes,2,53.11,515.9,Electronic check,No,1280.21,0,0.1148,0,0.0,0-12 months,0.10600231714832972,0.22274712843665254,0.11674481128832281,Sure Thing,135.71
CUST-03165,Female,1,No,No,21,Month-to-month,Fiber optic,No,No,No,No,No,No,Yes,0,77.79,1630.88,Mailed check,Yes,1280.03,0,0.6248,1,933.48,13-24 months,0.17493831916733837,0.558544340594577,0.38360602142723865,Persuadable,223.93
CUST-05531,Male,0,No,No,4,One year,No,No,Yes,No internet service,No,No internet service,No internet service,Yes,1,73.17,297.11,Credit card (automatic),Yes,1279.92,0,0.2808,1,878.04,0-12 months,-0.18069596095531992,0.24125934512729363,0.42195530608261356,Sleeping Dog,-231.28
CUST-06143,Female,1,Yes,Yes,66,Month-to-month,No,No internet service,No internet service,Yes,Yes,No internet service,No,Yes,2,73.55,4877.33,Mailed check,Yes,1279.6,0,0.0559,0,0.0,49+ months,-0.22282725376821036,0.23957235061576768,0.46239960438397804,Sleeping Dog,-285.13
CUST-05134,Male,0,No,Yes,72,One year,Fiber optic,Yes,No,No internet service,No,Yes,No,Yes,2,53.82,3541.36,Credit card (automatic),Yes,1279.09,0,0.001,0,0.0,49+ months,-0.17449015224349207,0.08302759084612708,0.25751774308961917,Sleeping Dog,-223.19
CUST-04627,Female,0,Yes,Yes,22,Month-to-month,Fiber optic,No,No,Yes,No,No,Yes,Yes,2,72.83,1584.15,Electronic check,No,1278.29,0,0.5808,1,873.96,13-24 months,-0.07844092437842792,0.36884806537455134,0.44728898975297926,Sleeping Dog,-100.27
CUST-05517,Female,0,Yes,Yes,46,One year,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,3,52.93,2662.23,Electronic check,Yes,1277.77,0,0.0093,0,0.0,25-48 months,-0.15235038273057408,0.10021982823675127,0.25257021096732535,Sleeping Dog,-194.67
CUST-01768,Male,0,No,No,15,Month-to-month,DSL,No internet service,No,Yes,Yes,Yes,No,Yes,3,85.69,1332.57,Credit card (automatic),Yes,1277.35,0,0.7931,0,0.0,13-24 months,0.028830704082782377,0.2934561183723066,0.26462541428952424,Persuadable,36.83
CUST-03095,Male,0,No,No,35,One year,Fiber optic,Yes,Yes,No internet service,No,Yes,No,No,3,57.97,2225.2,Electronic check,No,1277.06,0,0.0252,0,0.0,25-48 months,-0.09530121794195826,0.12629758220906492,0.22159880015102318,Sleeping Dog,-121.71
CUST-01654,Male,1,Yes,No,2,One year,DSL,Yes,No internet service,Yes,No,Yes,Yes,Yes,4,69.59,152.23,Bank transfer (automatic),No,1276.54,0,0.3203,0,0.0,0-12 months,-0.18741834100138266,0.1748246385100879,0.36224297951147055,Sleeping Dog,-239.25
CUST-00732,Female,0,No,No,35,Month-to-month,Fiber optic,No,No,No internet service,No,No,Yes,Yes,1,84.2,2943.6,Electronic check,Yes,1276.43,1,0.4675,0,0.0,25-48 months,0.010344192106167438,0.30553023797991624,0.2951860458737488,Persuadable,13.2
CUST-02921,Female,0,No,Yes,39,Month-to-month,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Yes,1,77.55,3108.93,Electronic check,Yes,1276.05,0,0.3325,1,930.6,25-48 months,0.10743701046480192,0.38566813542486056,0.27823112496005864,Persuadable,137.09
CUST-06118,Male,0,Yes,No,9,One year,DSL,No internet service,No,Yes,Yes,No,Yes,Yes,3,60.81,532.06,Mailed check,No,1275.7,0,0.1719,0,0.0,0-12 months,0.013604326472603886,0.1340924513662745,0.12048812489367063,Sure Thing,17.36
CUST-06918,Female,0,No,Yes,30,One year,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Yes,3,59.2,1858.26,Electronic check,No,1275.26,0,0.0349,0,0.0,25-48 months,-0.0952808757777994,0.13960180714246276,0.23488268292026215,Sleeping Dog,-121.51
CUST-00932,Male,0,Yes,No,72,Month-to-month,DSL,No,Yes,No,No,Yes,No,Yes,2,62.55,4290.75,Electronic check,Yes,1275.18,0,0.0241,1,750.6,49+ months,0.03842334827144994,0.4864447635863928,0.4480214153149429,Persuadable,49.0
CUST-06343,Female,0,Yes,No,55,One year,DSL,No internet service,No internet service,No internet service,No,No,No,Yes,0,44.65,2567.61,Credit card (automatic),Yes,1274.88,0,0.0034,0,0.0,49+ months,-0.07649315096969378,0.06890195254651063,0.1453951035162044,Sleeping Dog,-97.52
CUST-06909,Male,0,No,Yes,21,Two year,No,No internet service,No internet service,Yes,No,Yes,Yes,Yes,3,32.86,700.91,Bank transfer (automatic),Yes,1274.07,0,0.0022,0,0.0,13-24 months,-0.033667518932218914,0.05819208556962777,0.09185960450184669,Sleeping Dog,-42.89
CUST-02566,Female,0,No,No,8,One year,DSL,No,Yes,No,Yes,No,No,Yes,2,56.16,482.01,Credit card (automatic),Yes,1273.83,0,0.1629,0,0.0,0-12 months,0.2994867311181554,0.4015710477029468,0.10208431658479147,Persuadable,381.5
CUST-01968,Female,0,No,No,13,Month-to-month,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,3,90.5,1152.78,Bank transfer (automatic),No,1273.75,1,0.8201,0,0.0,13-24 months,-0.10855637909729027,0.26167614514027454,0.3702325242375648,Sleeping Dog,-138.27
