customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,phone_service,num_premium_services,monthly_charges,total_charges,payment_method,paperless_billing,clv,treatment,propensity_score,churn_binary,revenue_at_risk,tenure_bucket,uplift_score_xl,mu_0_xl,mu_1_xl,quadrant_xl,value_at_risk_xl
CUST-05374,Male,0,Yes,No,21,One year,Fiber optic,No,No,No internet service,No,Yes,No internet service,Yes,1,46.15,1007.49,Bank transfer (automatic),Yes,1134.17,0,0.0501,0,0.0,13-24 months,-0.006195248518721211,0.11486389517101799,0.11318390879129075,Lost Cause,-7.03
CUST-02589,Female,1,Yes,Yes,40,Month-to-month,No,No,Yes,Yes,Yes,No internet service,No internet service,Yes,3,75.86,2984.56,Credit card (automatic),No,1134.06,1,0.2906,0,0.0,25-48 months,0.07911163626558683,0.39156146867019526,0.2106501965345624,Persuadable,89.72
CUST-01325,Female,0,No,No,13,One year,DSL,No,No,No,Yes,No internet service,No internet service,Yes,1,58.79,821.33,Credit card (automatic),Yes,1133.77,1,0.1274,0,0.0,13-24 months,0.01202146495631145,0.1110522056023222,0.12308022339186063,Sure Thing,13.63
CUST-01981,Female,0,No,No,51,Month-to-month,No,No internet service,Yes,Yes,Yes,Yes,Yes,Yes,5,68.84,3539.49,Credit card (automatic),No,1133.17,0,0.1265,0,0.0,49+ months,-0.13434903150786748,0.2609754302127185,0.5239589807462258,Sleeping Dog,-152.24
CUST-05191,Male,0,Yes,No,38,Month-to-month,Fiber optic,No,No,Yes,No,Yes,No,Yes,2,69.27,2703.9,Bank transfer (automatic),Yes,1133.06,0,0.3086,0,0.0,25-48 months,-0.06148906315841497,0.32283199940636365,0.4265767993008584,Sleeping Dog,-69.67
CUST-06363,Female,0,Yes,No,20,One year,DSL,No,No,Yes,No,No internet service,No internet service,Yes,1,46.45,872.36,Bank transfer (automatic),No,1132.97,0,0.055,0,0.0,13-24 months,-0.06276712811751183,0.08771810134353088,0.15108984544829582,Sleeping Dog,-71.11
CUST-03293,Female,0,Yes,Yes,24,Month-to-month,DSL,No internet service,No,No internet service,Yes,Yes,No,No,2,83.59,2147.33,Mailed check,Yes,1132.78,1,0.6628,1,1003.08,13-24 months,0.00014538386761860913,0.41378538446203744,0.36569004515619014,Lost Cause,0.16
CUST-00105,Male,0,Yes,No,9,Month-to-month,DSL,No,No internet service,Yes,No,No,Yes,Yes,2,92.8,853.29,Credit card (automatic),No,1132.24,1,0.8821,1,1113.6,0-12 months,-0.13547112242493986,0.397775395676582,0.5503867161981005,Sleeping Dog,-153.39
CUST-03725,Male,1,Yes,No,72,Month-to-month,DSL,Yes,No,No internet service,No,No,No internet service,Yes,1,61.95,4104.39,Electronic check,Yes,1132.15,0,0.0214,0,0.0,49+ months,0.005257020667446471,0.31825096479149745,0.30480399297832794,Lost Cause,5.95
CUST-02177,Female,0,No,No,32,Month-to-month,Fiber optic,Yes,No,No,No,No internet service,No,Yes,1,71.42,2182.79,Electronic check,Yes,1131.74,0,0.3845,1,857.04,25-48 months,0.009996031528969846,0.43507024109572306,0.4242917101001667,Lost Cause,11.31
CUST-03020,Female,1,No,Yes,10,Month-to-month,DSL,No,Yes,No,Yes,No,Yes,No,3,82.34,744.96,Mailed check,No,1131.53,1,0.7978,0,0.0,0-12 months,0.05081119876074426,0.3084381159023032,0.28797138336540157,Persuadable,57.49
CUST-05549,Male,0,No,No,4,Month-to-month,No,No,No internet service,No,No internet service,Yes,No,Yes,1,91.38,350.54,Electronic check,Yes,1131.25,1,0.8898,0,0.0,0-12 months,-0.008654418131733137,0.6553955767936281,0.5601504834780665,Lost Cause,-9.79
CUST-00600,Male,0,Yes,No,5,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,No,Yes,4,115.05,558.25,Mailed check,Yes,1131.14,1,0.9472,1,1380.6,0-12 months,-0.007628684899866847,0.45839398155299094,0.6424361690334226,Lost Cause,-8.63
CUST-07007,Female,0,No,Yes,1,One year,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,4,76.08,72.47,Credit card (automatic),Yes,1131.07,0,0.3431,0,0.0,0-12 months,-0.08774322856321187,0.20977241229498067,0.38640960563729615,Sleeping Dog,-99.24
CUST-00220,Male,0,Yes,No,34,Month-to-month,No,Yes,No,Yes,No,No,No internet service,Yes,2,73.73,2710.22,Credit card (automatic),Yes,1130.75,0,0.4085,0,0.0,25-48 months,-0.05412622438776475,0.33150434421331554,0.30998371221370324,Sleeping Dog,-61.2
CUST-06013,Female,1,Yes,No,22,Month-to-month,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,3,77.53,1591.51,Electronic check,Yes,1130.67,0,0.6194,0,0.0,13-24 months,0.013783512505777007,0.33354593916602315,0.39628802813553854,Persuadable,15.58
CUST-02218,Female,0,No,Yes,65,Month-to-month,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,3,66.38,4011.95,Electronic check,Yes,1130.63,0,0.0394,0,0.0,49+ months,-0.11525889431806198,0.28415886356194103,0.42044215016508873,Sleeping Dog,-130.32
CUST-04356,Male,0,No,Yes,7,Month-to-month,No,No,No,No internet service,No,No internet service,No internet service,Yes,0,86.8,617.42,Mailed check,Yes,1130.09,1,0.844,0,0.0,0-12 months,0.05361534830050975,0.5860612226508736,0.5832573699100279,Persuadable,60.59
CUST-01521,Male,0,No,No,72,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Yes,0,62.43,4610.5,Credit card (automatic),Yes,1130.08,0,0.0243,1,749.16,49+ months,-0.07405128487213464,0.6189359734206853,0.4137763178045729,Sleeping Dog,-83.68
CUST-00078,Female,0,No,No,14,Month-to-month,No,No,Yes,No,No,No internet service,No,Yes,1,85.64,1079.5,Electronic check,Yes,1129.85,0,0.7723,1,1027.68,13-24 months,0.06622524512535938,0.4345470846444405,0.31959791597731974,Persuadable,74.82
CUST-00401,Male,1,No,Yes,72,Month-to-month,Fiber optic,No,No,No,Yes,No internet service,No,No,1,67.35,5202.49,Bank transfer (automatic),Yes,1129.75,0,0.0319,1,808.2,49+ months,-0.12330767589225532,0.5070016686052122,0.5298060221807649,Sleeping Dog,-139.31
CUST-06558,Male,0,No,No,44,Month-to-month,DSL,No internet service,Yes,No internet service,No internet service,No,No,Yes,1,68.12,3232.05,Electronic check,No,1129.48,0,0.2129,1,817.44,25-48 months,-0.004549006455459164,0.3316761968875741,0.31464328962814336,Lost Cause,-5.14
CUST-06725,Female,0,Yes,No,3,One year,DSL,No,No internet service,No,No,Yes,No,Yes,1,72.0,212.34,Bank transfer (automatic),Yes,1129.33,0,0.3298,0,0.0,0-12 months,-0.03287282678942825,0.3394190132272197,0.36323500058846936,Sleeping Dog,-37.12
CUST-06519,Male,0,No,Yes,5,One year,No,No,No internet service,No internet service,No,Yes,Yes,Yes,2,55.8,294.99,Bank transfer (automatic),Yes,1129.19,1,0.1739,0,0.0,0-12 months,-0.03064170943694129,0.31218390498764087,0.28862604465855757,Sleeping Dog,-34.6
CUST-06654,Male,0,No,No,8,Month-to-month,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Yes,2,87.72,739.44,Credit card (automatic),No,1129.09,1,0.8584,1,1052.64,0-12 months,-0.010059594855639845,0.554589415297087,0.5910090032656306,Sleeping Dog,-11.36
CUST-06372,Male,0,No,Yes,72,Month-to-month,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Yes,2,68.85,4793.67,Credit card (automatic),Yes,1128.99,0,0.0294,0,0.0,49+ months,-0.20426257449892363,0.3262960911637444,0.5564537732554518,Sleeping Dog,-230.61
CUST-00196,Male,0,No,Yes,41,Month-to-month,No,Yes,No,Yes,Yes,No,No internet service,Yes,3,58.82,2414.79,Mailed check,Yes,1128.92,0,0.1495,1,705.84,25-48 months,-0.13230279799177744,0.337056179124226,0.31487507929709224,Sleeping Dog,-149.36
CUST-02260,Male,0,No,No,47,Month-to-month,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Yes,0,59.38,2923.29,Credit card (automatic),Yes,1128.49,0,0.1226,0,0.0,25-48 months,-0.0076609822032035705,0.309734039156649,0.3068489685907504,Lost Cause,-8.65
CUST-03393,Male,0,No,No,12,Month-to-month,Fiber optic,No internet service,Yes,No,No,No internet service,No,Yes,1,82.95,1022.74,Electronic check,Yes,1128.26,1,0.7973,0,0.0,0-12 months,0.05773966482959645,0.38536051700751917,0.2653488806211295,Persuadable,65.15
CUST-01363,Female,0,No,Yes,31,Month-to-month,DSL,No internet service,Yes,No internet service,No,No,No internet service,Yes,1,68.88,2217.58,Mailed check,Yes,1128.04,0,0.3873,0,0.0,25-48 months,0.02416375024577544,0.2230130422718796,0.2519118634658348,Sure Thing,27.26
CUST-05129,Male,1,Yes,Yes,61,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,4,67.77,4473.51,Credit card (automatic),Yes,1127.84,0,0.0723,0,0.0,49+ months,-0.10428164542626256,0.32401782180484406,0.5030674551087261,Sleeping Dog,-117.61
CUST-06867,Female,0,Yes,No,6,Two year,No,No,No,No,No,Yes,No internet service,Yes,1,35.31,208.24,Mailed check,No,1127.75,0,0.0086,0,0.0,0-12 months,-0.09410480024056297,0.16948310862799615,0.22314127972848308,Sleeping Dog,-106.13
CUST-05145,Male,0,No,Yes,67,Month-to-month,Fiber optic,No,No,No internet service,Yes,Yes,No,Yes,2,58.65,3698.56,Credit card (automatic),No,1127.66,0,0.0241,0,0.0,49+ months,-0.07420419385697477,0.46730747221953595,0.4494865392588117,Sleeping Dog,-83.68
CUST-00622,Male,0,Yes,No,14,Month-to-month,DSL,Yes,No,No,Yes,No,No internet service,Yes,2,88.41,1211.97,Mailed check,No,1127.48,1,0.8155,0,0.0,13-24 months,-0.17736511759347826,0.2008678999083065,0.21785965807476937,Sleeping Dog,-199.98
CUST-04001,Female,0,No,No,52,Month-to-month,DSL,No,No,No,No internet service,No,No,Yes,0,69.8,3532.29,Credit card (automatic),Yes,1127.4,0,0.1315,0,0.0,49+ months,0.005075673964877599,0.1791735289409037,0.29721339669572355,Lost Cause,5.72
CUST-02456,Female,0,Yes,No,18,Month-to-month,Fiber optic,No,Yes,No,No,No,Yes,Yes,2,79.99,1313.87,Electronic check,Yes,1127.35,0,0.7073,0,0.0,13-24 months,-0.0963833928180882,0.22538460985623116,0.33466192351508656,Sleeping Dog,-108.66
CUST-06454,Female,0,No,No,72,Month-to-month,DSL,Yes,No,Yes,No,Yes,Yes,Yes,4,55.02,3664.06,Electronic check,Yes,1127.1,0,0.0147,0,0.0,49+ months,-0.0566340585405385,0.23803684821340204,0.31313801518254264,Sleeping Dog,-63.83
CUST-05406,Female,0,No,No,72,Month-to-month,Fiber optic,No,No,No,Yes,No internet service,No internet service,Yes,1,59.61,3864.07,Electronic check,No,1127.02,0,0.0168,0,0.0,49+ months,-0.07435599171135512,0.3027898291764449,0.37817994962646306,Sleeping Dog,-83.8
CUST-02735,Female,0,No,No,49,Month-to-month,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Yes,2,55.78,2632.9,Credit card (automatic),No,1126.86,0,0.085,0,0.0,49+ months,0.009126330890625013,0.24860380466322457,0.23925401445722635,Lost Cause,10.28
CUST-00936,Female,0,Yes,Yes,1,One year,No,Yes,No,No,Yes,Yes,No internet service,Yes,3,81.38,85.7,Bank transfer (automatic),No,1126.64,0,0.386,1,976.56,0-12 months,-0.04562909438336943,0.3532187454023277,0.3600182911351632,Sleeping Dog,-51.41
CUST-00695,Male,0,No,No,30,One year,DSL,No,Yes,No,No,No internet service,No,Yes,1,50.95,1428.78,Electronic check,Yes,1126.42,0,0.0269,0,0.0,25-48 months,-0.0886526540362142,0.0877111955323086,0.23851201294479882,Sleeping Dog,-99.86
CUST-06888,Female,0,No,No,5,Two year,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Yes,3,36.27,196.43,Electronic check,Yes,1126.23,0,0.0099,1,435.24,0-12 months,-0.11828370459589867,0.3440834254354346,0.5005647856747413,Sleeping Dog,-133.21
CUST-03600,Female,0,Yes,No,4,Two year,No,No,No internet service,Yes,No,Yes,Yes,Yes,3,32.9,138.86,Electronic check,No,1125.35,0,0.0098,0,0.0,0-12 months,-0.020229347474508025,0.14713136039814242,0.2857648081574188,Sleeping Dog,-22.77
CUST-01135,Female,0,No,Yes,2,Month-to-month,No,No,No,Yes,No,No internet service,No internet service,Yes,1,118.0,224.81,Bank transfer (automatic),Yes,1125.28,1,0.9519,1,1416.0,0-12 months,-0.06847508581406535,0.5850887172205531,0.5528560830296556,Sleeping Dog,-77.05
CUST-04965,Female,0,No,Yes,7,Month-to-month,Fiber optic,No,Yes,No,No,No internet service,No,Yes,1,84.56,540.04,Bank transfer (automatic),No,1124.85,1,0.8468,0,0.0,0-12 months,-0.023278349803841095,0.5912440061083616,0.5410189574269066,Sleeping Dog,-26.18
CUST-00129,Male,0,No,Yes,22,Month-to-month,Fiber optic,No internet service,No internet service,No,No,No,No internet service,No,0,68.22,1356.83,Electronic check,No,1124.59,0,0.5114,0,0.0,13-24 months,-0.0324592526486643,0.32067234587641963,0.38829805219276875,Sleeping Dog,-36.5
CUST-05211,Male,0,Yes,No,7,Two year,Fiber optic,Yes,Yes,No,No,No,No,Yes,2,33.84,234.94,Mailed check,Yes,1124.58,0,0.0081,0,0.0,0-12 months,-0.042316294573394066,0.2002254653893597,0.25627823912638814,Sleeping Dog,-47.59
CUST-01649,Female,0,Yes,No,39,Month-to-month,DSL,Yes,No,No,No internet service,No,No,Yes,1,58.27,2065.5,Mailed check,No,1124.15,1,0.1871,0,0.0,25-48 months,-0.041738474815495245,0.2507827260965888,0.257206045247025,Sleeping Dog,-46.92
CUST-02020,Male,0,Yes,No,72,Month-to-month,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Yes,3,64.41,4249.62,Credit card (automatic),No,1124.06,0,0.0253,1,772.92,49+ months,-0.15386703335561136,0.35642267281610823,0.43985526954453835,Sleeping Dog,-172.96
CUST-06235,Male,0,No,No,59,Month-to-month,Fiber optic,No,Yes,No,No internet service,No,No,Yes,1,57.33,3557.43,Electronic check,No,1124.03,0,0.0478,0,0.0,49+ months,-0.1956664096017558,0.280298047298911,0.537921119342517,Sleeping Dog,-219.93
CUST-04628,Male,0,Yes,No,33,Month-to-month,Fiber optic,No,No,Yes,No,No,No,Yes,1,66.65,2097.9,Bank transfer (automatic),Yes,1123.47,0,0.3513,1,799.8,25-48 months,-0.02376586880300007,0.3445956220830263,0.2957744251117866,Sleeping Dog,-26.7
CUST-02565,Female,0,Yes,No,11,Month-to-month,No,Yes,No,Yes,No,Yes,No,Yes,3,86.65,933.99,Bank transfer (automatic),Yes,1123.31,0,0.8327,1,1039.8,0-12 months,-0.017360365469483306,0.494888266316642,0.4982228346605246,Sleeping Dog,-19.5
CUST-04687,Male,1,No,No,1,One year,No,No,No,Yes,Yes,No,Yes,Yes,3,70.79,66.3,Credit card (automatic),Yes,1123.16,1,0.3016,1,849.48,0-12 months,-0.25662354557319744,0.16001459424448253,0.45091413466718966,Sleeping Dog,-288.23
CUST-03994,Male,0,Yes,No,21,Month-to-month,No,No,No,Yes,No,No,No internet service,Yes,1,80.03,1604.78,Mailed check,Yes,1122.86,0,0.6505,0,0.0,13-24 months,-0.07630547126884105,0.2972015302065523,0.4537833934345963,Sleeping Dog,-85.68
CUST-03935,Female,0,No,No,25,Month-to-month,Fiber optic,No,No,No internet service,No,No internet service,Yes,No,1,64.84,1666.69,Mailed check,No,1122.8,1,0.45,0,0.0,25-48 months,0.003424553770828929,0.30037029944729265,0.2924424583026705,Lost Cause,3.85
CUST-06640,Male,0,Yes,No,45,Month-to-month,No,Yes,No,No internet service,No,Yes,Yes,No,3,67.96,3170.35,Bank transfer (automatic),No,1122.6,0,0.1953,0,0.0,25-48 months,0.010254354231810462,0.3262704102002373,0.2897116554607956,Persuadable,11.51
CUST-01178,Male,0,No,No,45,Month-to-month,No,Yes,No,Yes,Yes,No internet service,Yes,Yes,4,56.69,2603.47,Bank transfer (automatic),Yes,1122.39,0,0.1199,0,0.0,25-48 months,-0.09695065027538226,0.23798876467863564,0.2183151425834507,Sleeping Dog,-108.82
CUST-04662,Male,0,No,No,19,One year,No,Yes,No,Yes,No,No,No,Yes,2,44.9,878.34,Electronic check,Yes,1121.45,0,0.0474,0,0.0,13-24 months,-0.12745262219624962,0.1033701989869832,0.16344916291186856,Sleeping Dog,-142.93
CUST-00259,Male,0,Yes,No,3,Month-to-month,DSL,No internet service,No,No,No,Yes,Yes,Yes,2,96.34,317.88,Mailed check,No,1121.26,1,0.9208,0,0.0,0-12 months,0.06369519773464137,0.5621044217709343,0.4054789769456706,Persuadable,71.42
CUST-04010,Male,0,No,No,1,Two year,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,3,39.25,41.23,Credit card (automatic),Yes,1120.93,0,0.0152,0,0.0,0-12 months,-0.09535550589318427,0.138610913247355,0.45667422416525066,Sleeping Dog,-106.89
CUST-01763,Female,0,No,No,21,Month-to-month,DSL,Yes,No,No,No,No internet service,No,Yes,1,66.81,1381.16,Electronic check,Yes,1120.84,1,0.5563,0,0.0,13-24 months,-0.05877169731231644,0.22689337112094488,0.3048051540381665,Sleeping Dog,-65.87
CUST-04255,Male,0,Yes,No,34,One year,DSL,Yes,No,No,Yes,No,Yes,No,3,51.45,1704.0,Bank transfer (automatic),Yes,1120.82,0,0.0231,0,0.0,25-48 months,-0.05950756068636491,0.09801179016256659,0.11421043445699763,Sleeping Dog,-66.7
CUST-01096,Male,0,No,No,7,Month-to-month,Fiber optic,No,No,No,Yes,No,No,Yes,1,85.82,577.38,Electronic check,No,1120.61,1,0.8536,1,1029.84,0-12 months,-0.09116669926477942,0.42449337950623517,0.6202068285409185,Sleeping Dog,-102.16
CUST-03675,Male,0,No,No,10,Month-to-month,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Yes,3,87.17,811.29,Bank transfer (automatic),Yes,1120.61,1,0.8395,1,1046.04,0-12 months,-0.07099235210804887,0.500993702935861,0.7031488630740933,Sleeping Dog,-79.55
CUST-05114,Female,0,Yes,No,10,Month-to-month,Fiber optic,No,Yes,Yes,No internet service,No,No,Yes,2,81.71,828.05,Electronic check,Yes,1120.56,1,0.8218,0,0.0,0-12 months,-0.11625700946672615,0.33932684109186495,0.4104309135334727,Sleeping Dog,-130.27
CUST-06940,Male,0,No,No,53,Month-to-month,DSL,No internet service,Yes,No,No,Yes,No,No,2,69.47,3828.45,Mailed check,Yes,1120.46,0,0.126,0,0.0,49+ months,-0.031424588480229595,0.17861733633352447,0.30435935596192915,Sleeping Dog,-35.21
CUST-05862,Male,1,No,Yes,1,One year,DSL,No,No internet service,No,No,Yes,No,Yes,1,73.1,76.17,Credit card (automatic),Yes,1120.42,1,0.3276,1,877.2,0-12 months,-0.07837423757709305,0.3627415670765635,0.41054326176623,Sleeping Dog,-87.81
CUST-02016,Female,0,No,No,13,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Yes,3,91.33,1234.21,Electronic check,No,1119.42,1,0.8283,0,0.0,13-24 months,-0.09416807169973322,0.28017753439559506,0.34057052420567,Sleeping Dog,-105.41
CUST-05223,Female,1,Yes,No,14,Month-to-month,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,1,73.6,1040.92,Electronic check,Yes,1118.88,1,0.7107,0,0.0,13-24 months,0.02746721227669883,0.34408955342364966,0.24876919634150288,Persuadable,30.73
CUST-05163,Male,0,No,No,20,Two year,DSL,Yes,No,No internet service,No internet service,No,Yes,Yes,2,31.58,666.29,Electronic check,Yes,1118.74,0,0.0026,0,0.0,13-24 months,0.03124297838862006,0.03698857798262953,0.12600441478677488,Sure Thing,34.95
CUST-03957,Female,1,No,No,17,Month-to-month,Fiber optic,No,No internet service,No,No,No internet service,No internet service,No,0,84.37,1397.48,Credit card (automatic),Yes,1118.72,1,0.74,1,1012.44,13-24 months,-0.06766393646376678,0.2663186362899893,0.36739121617955084,Sleeping Dog,-75.7
CUST-06917,Female,0,Yes,No,72,Month-to-month,DSL,No internet service,Yes,Yes,Yes,No,Yes,Yes,4,55.94,4294.53,Credit card (automatic),No,1118.6,0,0.0203,0,0.0,49+ months,-0.0806065859990979,0.25105326715303916,0.28024509570790407,Sleeping Dog,-90.17
CUST-04227,Female,0,Yes,No,32,Month-to-month,DSL,No,No internet service,No,No,Yes,No,Yes,1,74.66,2373.69,Electronic check,No,1118.4,1,0.45,1,895.92,25-48 months,0.07987033804885837,0.28168742487408355,0.31084537413173774,Persuadable,89.33
CUST-03334,Male,0,No,Yes,70,Month-to-month,DSL,Yes,Yes,Yes,No,No,No,Yes,3,54.64,3544.1,Electronic check,Yes,1118.11,0,0.016,0,0.0,49+ months,-0.18414156427938466,0.2702441598601728,0.489202635152524,Sleeping Dog,-205.89
CUST-01138,Female,1,Yes,No,20,Month-to-month,Fiber optic,No,No internet service,No,No,No,No internet service,Yes,0,76.32,1454.3,Bank transfer (automatic),Yes,1118.1,1,0.6557,0,0.0,13-24 months,-0.07727025594466833,0.25139834520829535,0.38390655737793117,Sleeping Dog,-86.4
CUST-05529,Male,0,No,Yes,11,Month-to-month,DSL,Yes,No internet service,Yes,No,No,No,Yes,2,78.74,821.3,Electronic check,Yes,1117.79,0,0.7816,0,0.0,0-12 months,0.005379524464716977,0.326332230931672,0.2855951031296646,Lost Cause,6.01
CUST-00611,Female,0,No,No,51,One year,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,2,39.92,1855.4,Electronic check,Yes,1117.54,0,0.003,0,0.0,49+ months,-0.051065730112276005,0.08350265420722269,0.28106949076078297,Sleeping Dog,-57.07
CUST-01619,Male,0,Yes,Yes,41,Month-to-month,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Yes,2,75.2,2974.12,Credit card (automatic),No,1117.05,0,0.2849,1,902.4,25-48 months,0.1159952822926808,0.41156153245506016,0.23928235882610757,Persuadable,129.57
CUST-03677,Male,1,Yes,No,15,One year,No,No,Yes,No,No internet service,No,No internet service,Yes,1,54.54,744.79,Bank transfer (automatic),Yes,1116.63,0,0.0902,0,0.0,13-24 months,0.051562221748392936,0.12186202430580421,0.09158609209695107,Sure Thing,57.58
CUST-06472,Female,0,Yes,Yes,33,Month-to-month,No,Yes,No,No,Yes,No,No,Yes,2,68.26,2241.85,Electronic check,Yes,1116.58,1,0.3386,0,0.0,25-48 months,0.018931642417101196,0.3359874630980259,0.24606399869120396,Persuadable,21.14
CUST-01095,Male,0,No,Yes,6,Month-to-month,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Yes,3,83.97,478.47,Mailed check,No,1116.33,1,0.845,0,0.0,0-12 months,0.13018942431827407,0.6978542210922528,0.48148198760964606,Persuadable,145.33
CUST-02845,Male,0,Yes,Yes,14,Month-to-month,Fiber optic,No,No,No,Yes,Yes,No,Yes,2,71.33,949.35,Credit card (automatic),No,1115.9,0,0.7012,0,0.0,13-24 months,-0.04277425528092518,0.25526405145552683,0.40961301283216656,Sleeping Dog,-47.73
CUST-02116,Male,0,No,Yes,18,Month-to-month,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Yes,0,67.88,1219.51,Electronic check,Yes,1115.8,1,0.5946,1,814.56,13-24 months,-0.06726550492891374,0.31996093913588936,0.40326161601536825,Sleeping Dog,-75.05
CUST-00200,Female,0,No,No,32,Month-to-month,DSL,Yes,No,No,No,No internet service,No internet service,Yes,1,61.85,1873.99,Credit card (automatic),Yes,1115.01,0,0.3156,0,0.0,25-48 months,-0.01706830330322457,0.25832326092803726,0.2781259285652566,Sleeping Dog,-19.03
CUST-01770,Male,0,Yes,Yes,19,Month-to-month,No,No,No,Yes,No,No,No internet service,Yes,1,72.67,1462.56,Bank transfer (automatic),Yes,1114.69,1,0.6397,1,872.04,13-24 months,-0.12338445829917208,0.3297096331102937,0.6148161658800814,Sleeping Dog,-137.54
CUST-05332,Female,0,Yes,No,2,One year,DSL,No,No,No,No,No,Yes,Yes,1,73.84,141.26,Mailed check,No,1114.43,0,0.3388,0,0.0,0-12 months,-0.08947592418016402,0.18404835656972748,0.3330181949883639,Sleeping Dog,-99.71
CUST-02322,Female,0,No,No,29,Month-to-month,Fiber optic,No,No,No,No internet service,No internet service,Yes,Yes,1,73.68,2032.56,Bank transfer (automatic),No,1114.28,1,0.4663,1,884.16,25-48 months,-0.06957624912800336,0.3027677390614091,0.5181538013506783,Sleeping Dog,-77.53
CUST-00531,Female,0,No,No,72,Month-to-month,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,No,3,64.21,4665.41,Mailed check,Yes,1114.25,0,0.0249,1,770.52,49+ months,-0.11475669050141243,0.48875567627292343,0.4868317788393561,Sleeping Dog,-127.87
CUST-02666,Male,0,Yes,No,4,One year,No,No internet service,No,No,No,Yes,No internet service,Yes,1,54.7,198.24,Electronic check,Yes,1114.07,0,0.1898,1,656.4,0-12 months,-0.037600811579300945,0.34878043514597556,0.3921358962096041,Sleeping Dog,-41.89
CUST-06737,Male,0,No,No,1,Two year,DSL,Yes,Yes,No,Yes,No,Yes,Yes,4,46.25,43.81,Bank transfer (automatic),Yes,1113.91,0,0.02,0,0.0,0-12 months,-0.11345941873508407,0.07009656512158745,0.3529342966584236,Sleeping Dog,-126.38
CUST-03247,Female,0,No,No,16,Month-to-month,DSL,No,Yes,No internet service,Yes,No,No,Yes,2,72.55,1098.58,Electronic check,No,1113.86,1,0.681,1,870.6,13-24 months,-0.046342536807632714,0.3332581545305383,0.43348335279706784,Sleeping Dog,-51.62
CUST-06708,Female,0,No,No,34,Month-to-month,No,Yes,No,Yes,No,No,Yes,Yes,3,77.55,2806.43,Credit card (automatic),Yes,1113.68,0,0.4259,0,0.0,25-48 months,-0.04957526013088192,0.27937380312358917,0.3153899366982925,Sleeping Dog,-55.21
CUST-06598,Male,0,No,Yes,72,Month-to-month,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Yes,3,68.75,5171.82,Mailed check,No,1113.34,0,0.0315,0,0.0,49+ months,-0.2642705069966108,0.3181475952681247,0.626173931377597,Sleeping Dog,-294.22
CUST-00985,Female,1,Yes,No,21,Month-to-month,DSL,No internet service,Yes,No,Yes,Yes,Yes,Yes,4,70.7,1573.11,Credit card (automatic),No,1113.15,1,0.6101,0,0.0,13-24 months,-0.006729038171984142,0.18983917545737652,0.23673617218158952,Lost Cause,-7.49
CUST-03212,Female,0,Yes,No,6,Month-to-month,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Yes,3,109.08,604.25,Electronic check,Yes,1113.05,1,0.9314,0,0.0,0-12 months,-0.03197218911068321,0.2744970274306109,0.46727356023604016,Sleeping Dog,-35.59
CUST-05140,Male,0,No,Yes,27,Month-to-month,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Yes,3,65.28,1931.13,Bank transfer (automatic),Yes,1112.88,1,0.436,0,0.0,25-48 months,-0.1315991628433432,0.2748063347734219,0.4402205335971631,Sleeping Dog,-146.45
CUST-00881,Female,0,Yes,Yes,35,Two year,DSL,No,No,Yes,Yes,Yes,No internet service,Yes,3,28.72,1072.04,Electronic check,Yes,1112.66,0,0.0007,0,0.0,25-48 months,-0.0713834644409054,0.035448702660102686,0.14549157411313873,Sleeping Dog,-79.43
CUST-01919,Male,0,Yes,Yes,17,Month-to-month,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Yes,3,73.3,1206.08,Bank transfer (automatic),No,1112.34,1,0.6871,1,879.6,13-24 months,-0.05026033619947643,0.21636592770689816,0.36099053103003936,Sleeping Dog,-55.91
